KEY,AID
0642603004,K73G04S00121
0642603005,K73G04S00122
0642603006,K73G04S00099
0642603007,K73G04S00102
0642801001,K73G04S00315
0642801002,K73G04S00340
0642801003,K73G04S00331
0642801004,K73G04S00316
0642801007,K73G04S00314
0642801008,K73G04S00314
0642801009,K73G04S00339
0642805003,K73G04S00377
0642801010,K73G04S00338
0642801011,K73G04S00333
0642801012,K73G04S00314
0642801013,K73G04S00315
0642801014,K73G04S00314
0642805004,K73G04S00393
0642803001,K73G04S00321
0642804001,K73G04S10005
0642804010,K73G04S00361
0642804002,K73G04S00332
0642805005,K73G04S00369
0642804003,K73G04S00360
0642804013,K73G04S00328
0642805006,K73G04S00319
0642804004,K73G04S00323
0642805007,K73G04S00384
0642805008,K73G04S00383
0642805009,K73G04S00383
0642805010,K73G04S00382
0642804005,K73G04S00323
0642805019,K73G04S00384
0642804006,K73G04S00325
0642804014,K73G04S00326
0642804007,K73G04S00327
0642804015,K73G04S00362
0642805001,K73G04S00334
0642804008,K73G04S00324
0642804009,K73G04S00329
0642804011,K73G04S00330
0642804012,K73G04S00324
0642805011,K73G04S00382
0642805012,K73G04S00381
0642805013,K73G04S00381
0642805014,K73G04S00382
0642805015,K73G04S00381
0642805016,K73G04S00381
0642805017,K73G04S00384
0642805018,K73G04S00384
0642805020,K73G04S00396
0642806001,K73G04S00404A
0642806002,K73G04S00317
0642806003,K73G04S00341
0642806004,K73G04S00358
0642806005,K73G04S00359
0642806006,K73G04S00353
0642807002,K73G04S00351
0642808001,K73G04S00389
0642808002,K73G04S00403
0642808003,K73G04S00388
0642808004,K73G04S00356
0642808005,K73G04S00357A
0642808006,K73G04S00357A
0642808007,K73G04S00410
0642808008,K73G04S00386
0642808009,K73G04S00385
0642809002,K73G04S00394
0642809003,K73G04S00394
0642809004,K73G04S00409
0642809005,K73G04S00363A
0642809006,K73G04S00387
0642810001,K73G04S00372
0642810002,K73G04S00336
0642810005,K73G04S00367
0642810006,K73G04S00391
0642810007,K73G04S00380
0642810008,K73G04S00365A
0620401005,K73G04S00371
0620401004,K73G04S00398
0620417010,K73G04S00288
0620412001,K73G04S10003
0620412003,K73G04S10002
0620412999,K73G04S10003
0620412002,K73G04S10004
1240901023,K04G09S00067
1240901005,K04G09S00095
1242102009,K04G07S00033
1220604004,K04G03S00002
1220604005,K04G03S00002
1223701001,K04G09S00120
1223901001,K04G08S00008
1223901003,K04G08S00129
1223901002,K04G08S00006
1242301008,K04G07S00054
1242301005,K04G07S00055A
1242301007,K04G07S00047
1242301004,K04G07S00045
1242301009,K04G07S00057
1242301012,K04G07S00050A
1242301003,K04G07S00068
1242301010,K04G07S00053
1242301001,K04G07S00065
1242301013,K04G07S00069
1242301006,K04G07S00046A
1242301011,K04G07S00052
1242301002,K04G07S00063
1242701001,K04G07S00105
1242701002,K04G07S00120
1244301008,K04G05S00045
1244301006,K04G05S00045
1244301004,K04G05S00063
1244301001,K04G05S00079
1244301003,K04G05S00063
1244301005,K04G05S00045
1244301007,K04G05S00045
1221302003,K04G08S00101
1221302002,K04G08S00100
1221302004,K04G09S00068
1221302001,K04G08S00023
1223702003,K04G09S00026
1223702002,K04G09S00026
1223702001,K04G08S00069A
1242302005,K04G07S00151
1242302001,K04G07S00144
1242302007,K04G07S00076
1242302002,K04G07S00158
1242302004,K04G07S00034
1242302006,K04G07S00035
1242302003,K04G07S00091
1221303003,K04G08S00114
1221303004,K04G08S00098
1221303005,K04G08S00096
1221303001,K04G08S00102
1223003001,K04G09S00124
1240303006,K04G08S00021
1240303001,K04G08S00021
1240303003,K04G08S00021
1240303004,K04G08S00021
1240303005,K04G08S00021
1240303002,K04G08S00021
1242103001,K04G07S00048
1242103003,K04G07S00067
1242103002,K04G07S00048
1242203001,K04G06S00027
1242203002,K04G06S00034
1242603007,K04G07S00002
1242603003,K04G07S00030
1242603012,K04G07S00121
1242603004,K04G07S00030
1242603008,K04G07S00003
1242603011,K04G07S00001
1242603009,K04G07S00001
1242603010,K04G07S00001
1242603005,K04G07S00030
1242603002,K04G07S00030
1242603006,K04G07S00030
1242603001,K04G07S00030
1242703008,K04G06S00013A
1242703011,K04G06S00025
1242703004,K04G06S00030
1242703005,K04G06S00028
1242703003,K04G06S00003
1242703002,K04G06S00043
1242703013,K04G06S00025
1242703010,K04G06S00015A
1242703001,K04G06S00042
1242703014,K04G06S00025
1242703009,K04G06S00014
1242703012,K04G06S00025
1242703006,K04G06S00028
1242703007,K04G06S00029
1222504003,K04G03S00161
1222504010,K04G03S00152A
1222504002,K04G03S00163A
1222504009,K04G03S00154A
1222504011,K04G03S00150
1222504012,K04G03S00150
1222504008,K04G03S00157
1222504013,K04G03S00150
1222504014,K04G03S00151
1222504007,K04G03S00158
1222504004,K04G03S00162
1222504001,K04G03S00165
1242104001,K04G07S00071
1242704007,K04G06S00004
1242704001,K04G06S00006
1242704003,K04G06S00035
1242704005,K04G06S00024
1242704002,K04G06S00026
1242704010,K04G06S00032
1242704004,K04G06S00005
1242704006,K04G06S00024
1242704009,K04G06S00036
1242704011,K04G06S00033
1242704008,K04G06S00046
1210505001,K04G04S00017
1210505002,K04G04S00017
1221305002,K04G08S00027A
1221305001,K04G08S00013
1221305003,K04G08S00008
1223805006,K04G05S00050
1223805007,K04G05S00046
1223805003,K04G05S00049
1223805004,K04G05S00047
1223805002,K04G05S00045
1223805001,K04G05S00045
1223805005,K04G05S00048
1220606001,K04G03S00045
1220606008,K04G03S00005
1220606002,K04G03S00076
1220606009,K04G03S00022A
1220606005,K04G03S00003A
1220606003,K04G03S00005
1220606006,K04G03S00005
1220606010,K04G03S00039A
1220606012,K04G03S00009
1220606004,K04G03S00005
1220606007,K04G03S00005
1221006001,K04G06S00006
1221306008,K04G08S00032
1221306010,K04G08S00032
1221306009,K04G08S00032
1221306002,K04G08S00025
1221306003,K04G08S00130
1221306001,K04G08S00081
1221306007,K04G08S00007
1221306006,K04G08S00073A
1221306005,K04G08S00083A
1221306004,K04G08S00131
1222906003,K04G03S00038
1222906010,K04G03S00066
1222906006,K04G03S00190
1222906005,K04G03S00040
1222906008,K04G03S00009
1222906009,K04G03S00044
1222906007,K04G03S00008
1222906002,K04G03S00067
1222906004,K04G03S00037
1222906001,K04G03S00031
1223806007,K04G05S00061
1223806002,K04G05S00056
1223806011,K04G05S00060
1223806012,K04G05S00060
1223806008,K04G05S00060
1223806003,K04G05S00061
1223806005,K04G05S00061
1223806010,K04G05S00060
1223806009,K04G05S00060
1223806006,K04G05S00061
1223806014,K04G05S00060
1223806004,K04G05S00061
1223806013,K04G05S00060
1223806001,K04G05S00056
1223906003,K04G08S00077
1223906002,K04G08S00034
1223906004,K04G08S00080
1223906001,K04G08S00109
1223906005,K04G08S00022
1223707004,K04G08S00097
1223707001,K04G08S00099
1223707003,K04G08S00103
1223707002,K04G09S00003
1221008003,K04G07S00156
1221008012,K04G07S00159
1221008006,K04G07S00016
1221008004,K04G07S00016
1221008010,K04G07S00159
1221008005,K04G07S00016
1221008001,K04G07S00012
1221008011,K04G07S00159
1221008008,K04G07S00117
1221008007,K04G07S00020
1221008009,K04G07S00017
1221008002,K04G07S00012
1223708014,K04G09S00123
1223708012,K04G09S00001
1223708011,K04G09S00001
1223708007,K04G09S00004
1223708003,K04G09S00004
1223708005,K04G09S00004
1223708002,K04G09S00124
1223708001,K04G09S00124
1223708013,K04G09S00001
1223708018,K04G09S00002
1223708004,K04G09S00004
1223708019,K04G09S00002
1223708009,K04G09S00001
1223708006,K04G09S00004
1223708016,K04G09S00002
1223708008,K04G09S00004
1223708015,K04G09S00002
1223708017,K04G09S00002
1223908001,K04G07S00117
1221910011,K04G04S00053A
1221910009,K04G04S00135
1221910010,K04G04S00136
1221910006,K04G04S00137
1221910008,K04G04S00138
1221910005,K04G04S00057
1221910003,K04G04S00049
1221910002,K04G04S00015
1221910007,K04G04S00134
1221910004,K04G04S00080
1221910001,K04G04S00143
1221301002,K04G08S00118
1223903011,K04G08S00134A
1241005015,K04G09S00043
1221907007,K04G04S00117
1241005016,K04G09S00042
1223711015,K04G09S00049A
1223712006,K04G09S00094
1223712007,K04G09S00094
1223710004,K04G09S00096
1242303011,K04G07S00073
1242303012,K04G07S00011
1221908009,K04G04S00181
1221301003,K04G08S00118
1241005017,K04G09S00042
1221908010,K04G04S00181
1223703005,K04G09S00119
1223703006,K04G09S00119
1221307008,K04G08S00061
1210504016,K04G08S00074
1210504017,K04G08S00113
1210504018,K04G08S00113
1210504019,K04G08S00122
1210504001,K04G08S00074
1210504002,K04G08S00074
1210504003,K04G08S00074
1210504004,K04G08S00074
1210504005,K04G08S00074
1210504006,K04G08S00074
1210504007,K04G08S00111
1210504008,K04G08S00112
1210504009,K04G08S00112
1210504010,K04G08S00112
1210504011,K04G08S00112
1210504012,K04G08S00112
1210504013,K04G08S00112
1210504014,K04G08S00012
1210504015,K04G08S00012
1210504020,K04G08S00113
1210504021,K04G08S00113
1210504022,K04G08S00122
1210504023,K04G08S00122
1210504024,K04G08S00122
1210504025,K04G08S00015
1210504026,K04G08S00015
1210504027,K04G08S00033
1210504028,K04G08S00074
1210504031,K04G08S00122
1210504029,K04G08S00014
1210504030,K04G08S00122
1220602006,K04G03S00025
1220602007,K04G03S00025
1220602008,K04G03S00025
1220602009,K04G03S00025
1220601043,K04G03S00012
1220601044,K04G03S00012
1220601027,K04G03S00071
1242303013,K04G07S00011
1220601028,K04G03S00071
1220601029,K04G03S00071
1220601030,K04G03S00071
1220601031,K04G03S00071
1220601038,K04G03S00079
1220601001,K04G03S00086
1220601023,K04G03S00069
1220601039,K04G03S00087
1220601003,K04G03S00032
1220601005,K04G03S00088
1220601025,K04G03S00069
1220601002,K04G03S00065
1220601004,K04G03S00082
1220601024,K04G03S00069
1220601006,K04G03S00029
1220601007,K04G03S00029
1220601013,K04G02S00016
1220601008,K04G03S00029
1220601009,K04G03S00029
1220601010,K04G03S00029
1220601011,K04G02S00107A
1220601021,K04G03S00011
1220601012,K04G02S00017
1220601015,K04G02S00038
1220601016,K04G02S00038
1220601014,K04G02S00015
1220601020,K04G03S00072
1220601017,K04G02S00038
1220601018,K04G02S00038
1220601019,K04G02S00109
1220601022,K04G03S00069
1220601041,K04G03S00046
1220601026,K04G03S00063
1220601032,K04G03S00018
1220601033,K04G03S00016
1220601034,K04G03S00014
1242303014,K04G07S00011
1220601040,K04G03S00050
1220601035,K04G03S00013A
1220601042,K04G03S00012
1220601036,K04G03S00006
1220601037,K04G03S00006
1220602003,K04G03S00026A
1220602010,K04G03S00025
1220602004,K04G03S00025
1220601999,K04G03S00011
1220602001,K04G03S00070
1220602002,K04G03S00026A
1220602005,K04G03S00025
1220602011,K04G03S00083
1220603009,K04G03S00048
1220602012,K04G03S00061
1220603001,K04G03S00193
1220603002,K04G03S00193
1220603003,K04G03S00194
1220603004,K04G03S00007
1220603005,K04G03S00055
1220605004,K04G03S00064
1220603008,K04G03S00058
1220603006,K04G03S00054
1220603007,K04G03S00056A
1220605005,K04G03S00085A
1220603010,K04G03S00049
1220604001,K04G03S00002
1220605001,K04G03S00041A
1220604002,K04G03S00002
1220605003,K04G03S00187
1220604003,K04G03S00002
1220605006,K04G03S00085A
1220604006,K04G03S00002
1220604007,K04G03S00002
1220604008,K04G03S00010
1220605002,K04G03S00187
1220605007,K04G03S00182
1220605010,K04G03S00064
1220605011,K04G03S00064
1220605008,K04G03S00182
1220605009,K04G03S00181A
1220605012,K04G03S00064
1220605013,K04G03S00064
1220605014,K04G03S00064
1220605015,K04G03S00064
1220605016,K04G03S00064
1220605017,K04G03S00064
1220605018,K04G03S00064
1220606011,K04G03S00005
1221001001,K04G07S00125
1221001005,K04G07S00126
1221001002,K04G07S00110A
1221001006,K04G07S00106
1221001007,K04G07S00107
1221001003,K04G07S00007
1221001004,K04G07S00157
1221001008,K04G07S00082
1221001009,K04G07S00108
1221001010,K04G07S00125
1221002001,K04G07S00119
1221002002,K04G07S00155
1221002003,K04G07S00134
1221002004,K04G07S00132
1221002005,K04G07S00072
1221009012,K04G07S00154
1221002006,K04G07S00040
1221003006,K04G07S00118
1221003001,K04G07S00037
1221003002,K04G07S00023
1221004003,K04G07S00075
1221003003,K04G07S00043
1221004004,K04G07S00027
1221003004,K04G07S00133
1221003005,K04G07S00042
1221004009,K04G07S00074A
1221003007,K04G07S00103
1221004001,K04G07S00075
1221004002,K04G07S00038
1221004005,K04G07S00022
1221004010,K04G07S00074A
1221004006,K04G07S00021
1221004007,K04G07S00032
1221004008,K04G07S00014
1221004011,K04G07S00109
1221004012,K04G07S00075
1221005004,K04G06S00018
1221005001,K04G06S00038
1221005002,K04G06S00039
1221005003,K04G07S00136
1221005007,K04G06S00021
1221005005,K04G06S00023
1221005006,K04G06S00022
1221007001,K04G06S00037
1221007002,K04G06S00020
1221301004,K04G08S00118
1221007003,K04G06S00019
1221007004,K04G06S00007
1221007005,K04G06S00012
1221301005,K04G08S00121
1221301006,K04G08S00121
1221301007,K04G08S00121
1221307005,K04G08S00038
1221009001,K04G07S00143
1221009002,K04G07S00143
1221009003,K04G07S00143
1221301008,K04G08S00020
1221009004,K04G07S00143
1221009005,K04G07S00143
1221009006,K04G07S00143
1221009007,K04G07S00100
1221009008,K04G07S00153
1221009009,K04G07S00154
1221009010,K04G07S00150
1221009011,K04G07S00154
1221009013,K04G07S00154
1221010002,K04G07S00101
1221010003,K04G08S00093
1221010001,K04G07S00102
1221010004,K04G07S00098
1221010005,K04G07S00099
1221010006,K04G07S00096A
1221301009,K04G08S00009
1221301010,K04G08S00011
1221301011,K04G08S00010
1221301012,K04G08S00026
1221301013,K04G08S00026
1221307006,K04G08S00063
1221904007,K04G04S00091
1221904008,K04G04S00091
1221904009,K04G04S00091
1221307009,K04G08S00062
1221308004,K04G08S00047
1222905003,K04G03S00024
1221308005,K04G08S00050
1221308015,K04G08S00052
1221308008,K04G08S00048
1221301001,K04G08S00118
1221301014,K04G08S00105
1221308016,K04G08S00052
1221304001,K04G08S00031
1221304002,K04G08S00116
1221308006,K04G08S00049
1221307004,K04G08S00040
1221303002,K04G08S00104
1221304003,K04G08S00054
1221304004,K04G08S00029
1223703011,K04G09S00028
1221304005,K04G08S00117
1221307007,K04G08S00039
1221307001,K04G08S00055
1221307002,K04G08S00035
1221307003,K04G08S00041
1221308001,K04G08S00051
1221308002,K04G08S00052
1221308003,K04G08S00046
1221308007,K04G08S00066
1221308009,K04G08S00045
1221308010,K04G08S00043
1221308011,K04G08S00065
1221308012,K04G08S00120
1221308013,K04G08S00119
1221308014,K04G08S00082
1223709021,K04G09S00113A
1223706011,K04G09S00055
1221905006,K04G04S00147A
1223709012,K04G09S00107
1221905007,K04G04S00149
1221904010,K04G04S00052
1221906011,K04G04S00132
1221907004,K04G04S00128
1223710011,K04G09S00096
1221904011,K04G04S00092
1221901005,K04G04S00075A
1221801001,K04G05S00086
1221801002,K04G05S00089A
1221902002,K04G04S00026
1221801003,K04G05S00089A
1221801004,K04G05S00089A
1221801005,K04G05S00159
1221801006,K04G05S00087
1221801007,K04G05S00088
1221801008,K04G05S00133
1221801009,K04G05S00089A
1221904012,K04G04S00078
1221801010,K04G05S00090
1221902003,K04G04S00026
1221801011,K04G05S00092
1221801014,K04G05S00093
1221801012,K04G05S00091
1221803005,K04G05S00082
1221803006,K04G05S00082
1221801013,K04G05S00031
1221803007,K04G05S00163
1221803008,K04G05S00078
1221803009,K04G05S00078
1221804002,K04G05S00101
1221801015,K04G05S00094
1221905003,K04G04S00139
1221802001,K04G05S00161
1221802002,K04G05S00160
1221802003,K04G05S00032
1221802004,K04G05S00033
1221802005,K04G05S00085
1221802006,K04G05S00085
1221803001,K04G05S00084
1221803002,K04G05S00083
1221803003,K04G05S00081
1221803004,K04G05S00082
1221804001,K04G05S00080
1221905004,K04G04S00147A
1221804003,K04G05S00102
1221804004,K04G05S00098
1223808023,K04G05S00058
1221804005,K04G05S00099
1221804007,K04G05S00097
1221804006,K04G05S00100
1223808024,K04G05S00058
1221804008,K04G05S00096
1221804009,K04G05S00030
1221804010,K04G05S00095
1221804011,K04G05S00095
1221804014,K04G05S00028
1221905005,K04G04S00147A
1221804012,K04G05S00095
1221804013,K04G05S00029
1221804015,K04G05S00027
1221804016,K04G05S00026
1221903001,K04G04S00072
1221804017,K04G05S00026
1221903008,K04G04S00008
1221804018,K04G05S00026
1221903009,K04G04S00025
1221804019,K04G05S00022
1221903002,K04G04S00096
1221804020,K04G05S00023A
1221903003,K04G04S00009
1221904001,K04G04S00091
1221804021,K04G05S00025
1221901001,K04G04S00001
1221901002,K04G04S00001
1221804022,K04G05S00025
1221901003,K04G04S00001
1221904002,K04G04S00091
1221904003,K04G04S00091
12219-9-99,K04G04S00001
1221901004,K04G04S00001
1221901006,K04G04S00077
1221902001,K04G04S00026
1221904004,K04G04S00091
1221902004,K04G04S00154
1221903004,K04G04S00007
1221902005,K04G04S00083
1221902006,K04G04S00121
1221904005,K04G04S00091
1221903005,K04G04S00056
1221903006,K04G04S00027
1221903007,K04G04S00024
1221904006,K04G04S00091
1221903010,K04G04S00023
1221903011,K04G04S00159
1221903012,K04G04S00056
1221904013,K04G04S00093
1221904014,K04G04S00058
1221904015,K04G04S00131
1221905001,K04G04S00043
1221905002,K04G04S00042
1221906001,K04G04S00051
1221906002,K04G04S00037
1221906003,K04G04S00037
1221906004,K04G04S00037
1221906005,K04G04S00047
1221906006,K04G04S00094
1221906007,K04G04S00094
1221906008,K04G04S00094
1221906009,K04G04S00095
1221906010,K04G04S00132
1221906012,K04G04S00132
1221906013,K04G04S00132
1221907001,K04G04S00036
1221907005,K04G04S00118
1221907002,K04G04S00035
1221907003,K04G04S00156
1221907006,K04G04S00119
1221907008,K04G04S00130
1221907009,K04G04S00116
1221907010,K04G04S00127
1221907011,K04G04S00129
1221908011,K04G04S00181
1221907012,K04G04S00126
1221907013,K04G04S00073
1221907014,K04G04S00115
1221908012,K04G04S00181
1221907015,K04G04S00114
1221908001,K04G04S00183
1221908006,K04G04S00183
1221908002,K04G04S00183
1221908003,K04G04S00183
1221908004,K04G04S00183
1221908005,K04G04S00183
1221908007,K04G04S00181
1221908008,K04G04S00181
1221908013,K04G04S00050
1221908014,K04G04S00181
1221911008,K04G04S00066
1221908015,K04G04S00074
1221908020,K04G04S00146
1221908016,K04G04S00082
1221908017,K04G04S00082
1221908018,K04G04S00082
1221908019,K04G04S00082
1221908021,K04G04S00140
1221908022,K04G04S00082
1221908023,K04G04S00182
1221908024,K04G04S00183
1241005005,K04G09S00084
1221909001,K04G04S00177
1221909002,K04G04S00133
1221913011,K04G04S00016
1221909003,K04G04S00014
1221909005,K04G04S00012
1221909006,K04G04S00002
1221909004,K04G04S00013
1241005006,K04G09S00084
1221909007,K04G04S00011
1221909008,K04G04S00046
1221909009,K04G04S00010
1221909010,K04G04S00055
1221909011,K04G04S00068
1221909012,K04G04S00067
1221911007,K04G04S00071
1221913012,K04G04S00084
1221913017,K04G04S00153
1221914004,K04G04S00158
1221914011,K04G04S00085
1221911001,K04G04S00122
1221911002,K04G04S00123
1221914012,K04G04S00005
1221911003,K04G04S00125
1221911004,K04G04S00120
1221911005,K04G04S00122
1221911006,K04G04S00122
1221911009,K04G04S00124
1221911010,K04G04S00079
1221912001,K04G04S00081
1221912002,K04G04S00145
1221912006,K04G04S00048
1221912003,K04G04S00142
1221912007,K04G04S00178
1221912004,K04G04S00029
1221912008,K04G04S00028
1221912005,K04G04S00070
1241005007,K04G09S00098
1221912009,K04G04S00113
1221913002,K04G04S00097
1221913001,K04G04S00090
1221913003,K04G04S00034
1221913004,K04G04S00098
1221913005,K04G04S00098
1221913006,K04G04S00098
1221913007,K04G04S00065
1221913008,K04G04S00065
1221913009,K04G04S00065
1221913010,K04G04S00065
1221913013,K04G04S00084
1221913014,K04G04S00084
1221913015,K04G04S00084
1221913016,K04G04S00084
1221914001,K04G04S00152
1221914002,K04G04S00038
1221914003,K04G04S00158
1241006008,K04G09S00062
1221914005,K04G04S00041
1221914006,K04G04S00086A
1221914013,K04G04S00030
1221914007,K04G04S00088
1221914008,K04G04S00089
1221914009,K04G04S00086A
1221915006,K04G04S00099
1221914010,K04G04S00085
1221914014,K04G04S00150
1221915001,K04G04S00104
1221915003,K04G04S00102
1221915002,K04G04S00103
1221915004,K04G04S00101
1221915005,K04G04S00100
1221915009,K04G04S00107
1221915007,K04G04S00111
1221915008,K04G04S00108A
1221915010,K04G04S00106
1221915011,K04G04S00105
1221916001,K04G04S00006
1221915012,K04G04S00112
1221916004,K04G04S00039
1221916002,K04G04S00151
1221916003,K04G04S00175
1221916005,K04G04S00040
1221916006,K04G04S00105
1221917003,K04G04S00155
1221917001,K04G04S00155
1221917002,K04G04S00155
1221917004,K04G04S00180
1221918004,K04G04S00157
1221917005,K04G04S00180
1221917006,K04G04S00069
1221918001,K04G04S00031A
1221918002,K04G04S00179
1221918003,K04G04S00141
1221918005,K04G04S00064
1221918006,K04G04S00176
1221918007,K04G04S00060A
1221918008,K04G04S00033
1221918009,K04G04S00062A
1221919002,K04G04S00003
1221919001,K04G04S00003
1221919005,K04G04S00045
1221919003,K04G04S00004
1221919004,K04G04S00144
1221920003,K04G04S00044
1221920001,K04G04S00184
1221920002,K04G04S00059
1221920004,K04G04S00174
1221920005,K04G04S00173
1221920006,K04G04S00172
1221920007,K04G04S00168A
1221920008,K04G04S00022
1221921001,K04G04S00021
1221921002,K04G04S00018A
1221921003,K04G04S00020
1221921004,K04G04S00162A
1221921005,K04G04S00165
1221921006,K04G04S00167
1221921007,K04G04S00170
1221921008,K04G04S00166
1221921009,K04G04S00160
1221921010,K04G04S00161
1241006009,K04G09S00063
1241006010,K04G09S00062
1223808018,K04G05S00058
1242303002,K04G07S00124
1222507002,K04G02S00094
1222507003,K04G02S00052
1222313001,K04G03S00166
1222501002,K04G03S00179
1242303003,K04G07S00056
1242303004,K04G07S00011
1222501003,K04G03S00179
1222502010,K04G03S00169A
1222501001,K04G03S00180
1222502011,K04G03S00100A
1222501004,K04G03S00033A
1222501005,K04G03S00096
1222503003,K04G03S00107A
1222503004,K04G03S00126A
1222501006,K04G03S00096
1222501007,K04G03S00096
1222501008,K04G03S00097
1222503006,K04G03S00114A
1222501009,K04G03S00098
1222501010,K04G03S00090
1222503007,K04G03S00129A
1222503008,K04G03S00134A
1222503009,K04G03S00141A
1222501011,K04G03S00092
1222501012,K04G03S00093
1222501013,K04G03S00094A
1222501014,K04G03S00176
1222501015,K04G03S00177A
1222501016,K04G03S00173A
1222501017,K04G03S00172
1222502001,K04G03S00091
1222502002,K04G03S00089
1222502003,K04G03S10001
1222502004,K04G03S00091
1222502005,K04G03S00105
1222502006,K04G03S00106
1222505002,K04G02S00099
1222502007,K04G03S00106
1222502008,K04G03S00168
1222502009,K04G03S00167
1222905004,K04G03S00024
1222502012,K04G03S00099
1222502013,K04G03S00102
1222503002,K04G03S00107A
1222503001,K04G03S00119A
1222503005,K04G03S00109A
1222505003,K04G02S00004
1222503010,K04G03S00147A
1222503011,K04G03S00149
1222505004,K04G02S00005
1222503012,K04G03S00118
1222503013,K04G03S00146
1222503014,K04G03S00145
1222905005,K04G03S00024
1222504005,K04G03S00160
1222504006,K04G03S00159
1222505008,K04G02S00092
1222505001,K04G02S00003
1222505005,K04G02S00036
1222602005,K04G02S00009
1222505006,K04G02S00037
1222505007,K04G02S00010
1222505009,K04G02S00006
1222505010,K04G02S00006
1222505011,K04G02S00013
1222603001,K04G02S00007
1222505012,K04G02S00011A
1222506001,K04G02S00051
1222505013,K04G02S00086
1222506002,K04G02S00097
1222507004,K04G02S00056
1222506003,K04G02S00096
1222506005,K04G02S00039A
1222506004,K04G02S00095
1222508001,K04G02S00081
1222506006,K04G02S00053
1222506007,K04G02S00091
1222506008,K04G02S00090
1222603002,K04G02S00008
1222506009,K04G02S00080
1222507001,K04G02S00045
1222506010,K04G02S00044
1222506011,K04G02S00002
1222507005,K04G02S00055
1222507006,K04G02S00085
1222511005,K04G02S00064
1222507007,K04G02S00087A
1222602002,K04G02S00001
1222507008,K04G02S00088
1222507009,K04G02S00054
1222508002,K04G02S00081
1222508003,K04G02S00081
1222508004,K04G02S00043
1222602003,K04G02S00001
1222508005,K04G02S00098
1222508007,K04G02S00033A
1222508006,K04G02S00098
1222509008,K04G02S00093
1222508008,K04G02S00035
1222509009,K04G02S00077
1222508009,K04G02S00046A
1222508010,K04G02S00048
1222508011,K04G02S00079
1222604001,K04G01S00055
1222509001,K04G02S00019A
1222509002,K04G02S00023A
1222605008,K04G01S00002
1222605009,K04G01S00001
1222605010,K04G01S00004A
1222901002,K04G03S00068
1222509003,K04G02S00028
1222509004,K04G02S00029
1222509010,K04G02S00077
1222509005,K04G02S00030A
1222509011,K04G02S00018
1222509006,K04G02S00050
1222509007,K04G02S00042
1222509012,K04G02S00078A
1222510004,K04G02S00014
1242303005,K04G07S00011
1222509013,K04G02S00049
1222510001,K04G02S00072
1242303006,K04G07S00013
1222510002,K04G02S00075
1222510003,K04G02S00076
1222510005,K04G02S00073
1222510006,K04G02S00074
1222510007,K04G02S00071
1222510008,K04G02S00069
1222511001,K04G02S00067
1222510009,K04G02S00070
1222510010,K04G02S00068
1222510011,K04G02S00076
1222511002,K04G02S00066
1222511003,K04G02S00065
1222511004,K04G02S00063
1222511006,K04G02S00060
1222511007,K04G02S00062
1222511008,K04G02S00061
1222511009,K04G02S00059
1222511010,K04G02S00057A
1222601001,K04G02S00100
1222601002,K04G02S00100
1222602004,K04G02S00106
1242303007,K04G07S00013
1222601003,K04G02S00100
1222601004,K04G02S00012A
1222601005,K04G02S00101A
1222602001,K04G02S00001
1242303008,K04G07S00013
1222603003,K04G02S00105
1222603004,K04G02S00104
1222604002,K04G01S00048
1222604003,K04G01S00067
1222604004,K04G01S00066
1222604005,K04G01S00045
1222604006,K04G01S00042
1222604007,K04G01S00044A
1222604008,K04G01S00043
1222901006,K04G03S00059A
1222604009,K04G01S00068
1222604010,K04G01S00047
1222604011,K04G01S00046
1222605001,K04G01S00003
1222605002,K04G01S00007
1222605003,K04G01S00072
1222605004,K04G01S00071
1222905006,K04G03S00024
1222605005,K04G01S00070
1222605006,K04G01S00070
1222605007,K04G01S00073A
1222606001,K04G01S00006
1222606002,K04G01S00006
1222606007,K04G01S00011
1222606003,K04G01S00008
1222606004,K04G01S00077
1222606005,K04G01S00013
1222606006,K04G01S00009A
1222606008,K04G01S00012
1222606009,K04G01S00039A
1222607001,K04G01S00050
1222607002,K04G01S00049
1222608002,K04G01S00063
1222607003,K04G01S00051
1222607004,K04G01S00052
1222607005,K04G01S00053
1222607006,K04G01S00064
1222607007,K04G01S00065
1222607008,K04G01S00060
1222608001,K04G01S00063
1222608003,K04G01S00063
1222608004,K04G01S00063
1222608005,K04G01S00063
1222608006,K04G01S00063
1222608007,K04G01S00061
1222608008,K04G01S00061
1222609001,K04G01S00062
1222609002,K04G01S00062
1222610002,K04G01S00056A
1222609003,K04G01S00062
1222609004,K04G01S00062
1222609005,K04G01S00062
1222609006,K04G01S00062
1222610001,K04G01S00024A
1222610003,K04G01S00015A
1222610004,K04G01S00058A
1222610005,K04G01S00014
1222610014,K04G01S00020
1222610015,K04G01S00020
1222610016,K04G01S00021
1222610017,K04G01S00021
1222610006,K04G01S00022
1222610007,K04G01S00023
1222611006,K04G01S00031
1222610008,K04G01S00026
1222610009,K04G01S00038
1222610010,K04G01S00027
1222610011,K04G01S00028
1222610012,K04G01S00017A
1222610013,K04G01S00019
1222611007,K04G01S00034
1222610018,K04G01S00021
1222611001,K04G01S00054
1222611002,K04G01S00029
1222611003,K04G01S00030
1222611004,K04G01S00032
1222611005,K04G01S00033
1222611008,K04G01S00034
1222611009,K04G01S00035
1222611010,K04G01S00035
1222611011,K04G01S00036
